agency_group,year,av,assess_year_av,av_true,rate_smooth,agency_name,agency_num,total_final_levy,major_type,minor_type,cty_total_eav,triad_name,agency_count,reassess_year,home_rule_ind,flag_drop,bundled,uniqueid,first2_dig,type
Westchester Park District,2008,222520301.8196468,222520301.8196468,222520301.8196468,0,WESTCHESTER PARK DISTRICT,051050000,1446490,MISCELLANEOUS,PARK,662798971,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2009,198483382.688941,222520301.8196468,210645657.94841242,-0.053364316757303354,WESTCHESTER PARK DISTRICT,051050000,1717575,MISCELLANEOUS,PARK,668908848,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2010,206600089.69696972,222520301.8196468,204948123.8199083,-0.07896887545110742,WESTCHESTER PARK DISTRICT,051050000,1795263,MISCELLANEOUS,PARK,681780296,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2011,188763600.95603582,188763600.95603582,188763600.95603582,0,WESTCHESTER PARK DISTRICT,051050000,1766288,MISCELLANEOUS,PARK,560741153,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2012,180988861.2061591,188763600.95603582,181413030.15209606,-0.038940615493194275,WESTCHESTER PARK DISTRICT,051050000,1810158,MISCELLANEOUS,PARK,507782349,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2013,180763723.75192517,188763600.95603582,177845790.16963553,-0.057838538421096986,WESTCHESTER PARK DISTRICT,051050000,1832541,MISCELLANEOUS,PARK,481211109,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2014,167559449.6018787,167559449.6018787,167559449.6018787,0,WESTCHESTER PARK DISTRICT,051050000,1852930,MISCELLANEOUS,PARK,456649768,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2015,165911832.11542067,167559449.6018787,172880056.55317736,0.03175354755545223,WESTCHESTER PARK DISTRICT,051050000,1866672,MISCELLANEOUS,PARK,442735724,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2016,165163721.81792238,167559449.6018787,175603384.21988618,0.048006451663095584,WESTCHESTER PARK DISTRICT,051050000,1884743,MISCELLANEOUS,PARK,462986945,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2017,184033479.5963142,184033479.5963142,184033479.5963142,0,WESTCHESTER PARK DISTRICT,051050000,1931058,MISCELLANEOUS,PARK,545235990,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2018,184327943.24779278,184033479.5963142,185786885.6329119,0.009527647037071096,WESTCHESTER PARK DISTRICT,051050000,1888977,MISCELLANEOUS,PARK,536560210,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2019,185072590.87791497,184033479.5963142,186669843.4263156,0.014325457714457146,WESTCHESTER PARK DISTRICT,051050000,1940592,MISCELLANEOUS,PARK,539671675,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2020,189343974.37488368,189343974.37488368,189343974.37488368,0,WESTCHESTER PARK DISTRICT,051050000,1995712,MISCELLANEOUS,PARK,610331367,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2021,190103267.0596463,189343974.37488368,200080549.72573444,0.056704077255679275,WESTCHESTER PARK DISTRICT,051050000,2044881,MISCELLANEOUS,PARK,570823080,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2022,190674821.97215855,189343974.37488368,205675027.25376835,0.08625071345841029,WESTCHESTER PARK DISTRICT,051050000,2170562,MISCELLANEOUS,PARK,557475977,South,1,0,0,NA,0,Westchester Park District_0_0,05,Other
Westchester Park District,2023,223414645.0949839,223414645.0949839,223414645.0949839,0,WESTCHESTER PARK DISTRICT,051050000,2276966,MISCELLANEOUS,PARK,673885594,South,1,1,0,NA,0,Westchester Park District_0_0,05,Other
Western Springs Park District,2006,215870028.4384695,NA,NA,NA,WESTERN SPRINGS PARK DISTRICT,051070000,610338,MISCELLANEOUS,PARK,584489689,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2007,219635468.1950842,NA,NA,NA,WESTERN SPRINGS PARK DISTRICT,051070000,640057,MISCELLANEOUS,PARK,624621308,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2008,245771314.37588128,245771314.37588128,245771314.37588128,0,WESTERN SPRINGS PARK DISTRICT,051070000,673076,MISCELLANEOUS,PARK,732054437,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2009,230424685.02418327,245771314.37588128,234770027.7137888,-0.044762289244493214,WESTERN SPRINGS PARK DISTRICT,051070000,690326,MISCELLANEOUS,PARK,776554231,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2010,236758871.51515153,245771314.37588128,229455451.7597447,-0.06638635862598341,WESTERN SPRINGS PARK DISTRICT,051070000,712763,MISCELLANEOUS,PARK,781304276,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2011,214222739.85053524,214222739.85053524,214222739.85053524,0,WESTERN SPRINGS PARK DISTRICT,051070000,733462,MISCELLANEOUS,PARK,636370071,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2012,211883032.14998573,214222739.85053524,215598762.97323957,0.006423328931673522,WESTERN SPRINGS PARK DISTRICT,051070000,760154,MISCELLANEOUS,PARK,594459035,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2013,211621105.8938432,214222739.85053524,216290085.48819003,0.009650449056422206,WESTERN SPRINGS PARK DISTRICT,051070000,774923,MISCELLANEOUS,PARK,563356546,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2014,218377381.939603,218377381.939603,218377381.939603,0,WESTERN SPRINGS PARK DISTRICT,051070000,799165,MISCELLANEOUS,PARK,595143879,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2015,219338522.01611394,218377381.939603,231419229.7538287,0.05972160531640003,WESTERN SPRINGS PARK DISTRICT,051070000,820984,MISCELLANEOUS,PARK,585304846,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2016,221089366.79509133,218377381.939603,238229389.67635718,0.09090688587083018,WESTERN SPRINGS PARK DISTRICT,051070000,859073,MISCELLANEOUS,PARK,619757713,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2017,259886081.61474332,259886081.61474332,259886081.61474332,0,WESTERN SPRINGS PARK DISTRICT,051070000,887199,MISCELLANEOUS,PARK,769964494,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2018,258598838.16001925,259886081.61474332,260516564.07949296,0.00242599550092204,WESTERN SPRINGS PARK DISTRICT,051070000,928836,MISCELLANEOUS,PARK,752755358,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2019,257876895.0617284,259886081.61474332,260832378.66051978,0.0036411994051273044,WESTERN SPRINGS PARK DISTRICT,051070000,955026,MISCELLANEOUS,PARK,751969026,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2020,261782121.36253646,261782121.36253646,261782121.36253646,0,WESTERN SPRINGS PARK DISTRICT,051070000,987182,MISCELLANEOUS,PARK,843828490,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2021,260429348.91930595,261782121.36253646,284103190.8881089,0.08526582873343158,WESTERN SPRINGS PARK DISTRICT,051070000,1004656,MISCELLANEOUS,PARK,781991206,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2022,262698796.04610595,261782121.36253646,295967603.4636469,0.13058753563146386,WESTERN SPRINGS PARK DISTRICT,051070000,1071573,MISCELLANEOUS,PARK,768052470,South,1,0,0,NA,0,Western Springs Park District_0_0,05,Other
Western Springs Park District,2023,334617283.42671484,334617283.42671484,334617283.42671484,0,WESTERN SPRINGS PARK DISTRICT,051070000,1130774,MISCELLANEOUS,PARK,1009306112,South,1,1,0,NA,0,Western Springs Park District_0_0,05,Other
Wilmette Park District,2006,597801041.8821096,NA,NA,NA,WILMETTE PARK DISTRICT,051090000,7132817,MISCELLANEOUS,PARK,1618606101,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2007,720944097.1904778,720944097.1904778,720944097.1904778,0,WILMETTE PARK DISTRICT,051090000,7367981,MISCELLANEOUS,PARK,2050292918,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2008,734985444.5041294,720944097.1904778,688816955.4275101,-0.044562597694006056,WILMETTE PARK DISTRICT,051090000,7607912,MISCELLANEOUS,PARK,2189227645,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2009,689307975.134269,720944097.1904778,673294315.9696432,-0.06609358673789834,WILMETTE PARK DISTRICT,051090000,7709401,MISCELLANEOUS,PARK,2323036807,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2010,628793879.6969697,628793879.6969697,628793879.6969697,0,WILMETTE PARK DISTRICT,051090000,8091681,MISCELLANEOUS,PARK,2075019803,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2011,628060617.7203258,628793879.6969697,613812911.060056,-0.023824927564710774,WILMETTE PARK DISTRICT,051090000,8410977,MISCELLANEOUS,PARK,1865716871,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2012,617108425.2922726,628793879.6969697,606456808.2073867,-0.03552367828444469,WILMETTE PARK DISTRICT,051090000,8527358,MISCELLANEOUS,PARK,1731359398,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2013,584913231.6592164,584913231.6592164,584913231.6592164,0,WILMETTE PARK DISTRICT,051090000,8519721,MISCELLANEOUS,PARK,1557097514,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2014,580038745.8261476,584913231.6592164,616494087.8536539,0.05399237781790722,WILMETTE PARK DISTRICT,051090000,8618969,MISCELLANEOUS,PARK,1580779594,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2015,576467529.32359,584913231.6592164,632918297.4867555,0.08207211468163189,WILMETTE PARK DISTRICT,051090000,7964674,MISCELLANEOUS,PARK,1538303602,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2016,684863240.5821918,684863240.5821918,684863240.5821918,0,WILMETTE PARK DISTRICT,051090000,8019468,MISCELLANEOUS,PARK,1919808636,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2017,661191126.3374624,684863240.5821918,691923991.6857835,0.010309724168564571,WILMETTE PARK DISTRICT,051090000,8198015,MISCELLANEOUS,PARK,1958910950,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2018,652216484.2488577,684863240.5821918,695481618.4109728,0.015504376931888553,WILMETTE PARK DISTRICT,051090000,8448099,MISCELLANEOUS,PARK,1898536964,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2019,706264627.5720165,706264627.5720165,706264627.5720165,0,WILMETTE PARK DISTRICT,051090000,8539058,MISCELLANEOUS,PARK,2059467654,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2020,640337806.3535398,706264627.5720165,739209637.3437065,0.04664683531574809,WILMETTE PARK DISTRICT,051090000,7838194,MISCELLANEOUS,PARK,2064064885,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2021,636333739.6343291,706264627.5720165,756254031.1185614,0.07077999038178873,WILMETTE PARK DISTRICT,051090000,6744203,MISCELLANEOUS,PARK,1910719320,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2022,809781684.1673222,809781684.1673222,809781684.1673222,0,WILMETTE PARK DISTRICT,051090000,7067806,MISCELLANEOUS,PARK,2367558710,North,1,1,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Park District,2023,798900579.1864204,809781684.1673222,NA,NA,WILMETTE PARK DISTRICT,051090000,7341011,MISCELLANEOUS,PARK,2409723817,North,1,0,0,NA,0,Wilmette Park District_0_0,05,Other
Wilmette Public Library District,2006,598687221.5245975,NA,NA,NA,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,4826530,MISCELLANEOUS,LIBRARY,1621005521,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2007,722543650.2689968,722543650.2689968,722543650.2689968,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5032452,MISCELLANEOUS,LIBRARY,2054841887,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2008,736194327.2006983,722543650.2689968,690170091.0774395,-0.044804987462702006,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5266425,MISCELLANEOUS,LIBRARY,2192828423,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2009,690389640.0700276,722543650.2689968,674531379.4844087,-0.06644895539074147,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5333593,MISCELLANEOUS,LIBRARY,2326682126,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2010,629709473.939394,629709473.939394,629709473.939394,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5523531,MISCELLANEOUS,LIBRARY,2078041264,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2011,628986738.0327207,629709473.939394,614710512.6924851,-0.02381885912098003,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5639713,MISCELLANEOUS,LIBRARY,1868468004,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2012,618031320.9295694,629709473.939394,607345540.5237876,-0.03551468469372088,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5792423,MISCELLANEOUS,LIBRARY,1733948674,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2013,585775855.1519477,585775855.1519477,585775855.1519477,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5938170,MISCELLANEOUS,LIBRARY,1559393904,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2014,580894462.2610356,585775855.1519477,617370325.4722819,0.053936108910017655,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,6027640,MISCELLANEOUS,LIBRARY,1583111678,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2015,577202469.5521829,585775855.1519477,633800960.354718,0.08198546386025551,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,6071299,MISCELLANEOUS,LIBRARY,1540264790,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2016,685763426.0844749,685763426.0844749,685763426.0844749,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,6071299,MISCELLANEOUS,LIBRARY,1922332036,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2017,662001934.0466467,685763426.0844749,692816274.1172915,0.010284666350736105,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5919516,MISCELLANEOUS,LIBRARY,1961313130,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2018,653051858.1881893,685763426.0844749,696369852.7577628,0.015466597181841069,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5591099,MISCELLANEOUS,LIBRARY,1900968654,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2019,707140324.7599452,707140324.7599452,707140324.7599452,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5591099,MISCELLANEOUS,LIBRARY,2062021187,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2020,641091947.0124713,707140324.7599452,740091448.2112011,0.046597715188201105,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5591099,MISCELLANEOUS,LIBRARY,2066495782,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2021,637077950.5112066,707140324.7599452,757138407.18398,0.07070461218713242,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5651435,MISCELLANEOUS,LIBRARY,1912953962,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2022,810671584.6359065,810671584.6359065,810671584.6359065,0,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,5972482,MISCELLANEOUS,LIBRARY,2370160512,North,1,1,0,NA,0,Wilmette Public Library District_0_0,06,Other
Wilmette Public Library District,2023,799780428.6708881,810671584.6359065,NA,NA,WILMETTE PUBLIC LIBRARY DISTRICT,060530000,6310956,MISCELLANEOUS,LIBRARY,2412377707,North,1,0,0,NA,0,Wilmette Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2006,623228712.8822573,NA,NA,NA,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,2225568,MISCELLANEOUS,LIBRARY,1687454063,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2007,795793576.7783678,795793576.7783678,795793576.7783678,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,2283746,MISCELLANEOUS,LIBRARY,2263157353,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2008,801321116.2962465,795793576.7783678,743626681.9493624,-0.06555329968883894,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,2864174,MISCELLANEOUS,LIBRARY,2386815077,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2009,739195701.9079553,795793576.7783678,718839993.5680056,-0.0967004326949904,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3442784,MISCELLANEOUS,LIBRARY,2491163435,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2010,649327855.1515152,649327855.1515152,649327855.1515152,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3497344,MISCELLANEOUS,LIBRARY,2142781922,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2011,649314292.0622096,649327855.1515152,636432189.0699241,-0.019860022913358644,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3602544,MISCELLANEOUS,LIBRARY,1928853036,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2012,639629814.2999715,649327855.1515152,630080716.899086,-0.029641633420975144,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3643025,MISCELLANEOUS,LIBRARY,1794545407,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2013,611404095.263138,611404095.263138,611404095.263138,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3734547,MISCELLANEOUS,LIBRARY,1627618842,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2014,606764591.0541959,611404095.263138,633980822.1016539,0.03692603143065187,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3841345,MISCELLANEOUS,LIBRARY,1653615540,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2015,599531590.7813379,611404095.263138,645579913.5230794,0.05589726749414825,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3932157,MISCELLANEOUS,LIBRARY,1599850050,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2016,681666066.6381279,681666066.6381279,681666066.6381279,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,3984111,MISCELLANEOUS,LIBRARY,1910846318,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2017,664237005.7717623,681666066.6381279,685369232.6002438,0.00543252208574696,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4134445,MISCELLANEOUS,LIBRARY,1967934977,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2018,652675531.9660586,681666066.6381279,687228352.8386998,0.008159840239670757,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4259347,MISCELLANEOUS,LIBRARY,1899873206,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2019,692836026.4060357,692836026.4060357,692836026.4060357,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4373819,MISCELLANEOUS,LIBRARY,2020309853,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2020,626658797.2327356,692836026.4060357,729940283.6086447,0.05355416835796034,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4500554,MISCELLANEOUS,LIBRARY,2019971967,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2021,620739191.7274454,692836026.4060357,749231049.125405,0.08139735892763622,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4637236,MISCELLANEOUS,LIBRARY,1863893571,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2022,810216477.7507951,810216477.7507951,810216477.7507951,0,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4684687,MISCELLANEOUS,LIBRARY,2368829916,North,1,1,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka - Northfield Public Library District,2023,793473316.9777541,810216477.7507951,NA,NA,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,060540000,4951360,MISCELLANEOUS,LIBRARY,2393353566,North,1,0,0,NA,0,Winnetka - Northfield Public Library District_0_0,06,Other
Winnetka Park District,2006,478868257.8667455,NA,NA,NA,WINNETKA PARK DISTRICT,051100000,4090726,MISCELLANEOUS,PARK,1296583695,North,1,0,0,NA,0,Winnetka Park District_0_0,05,Other
Winnetka Park District,2007,627181107.2822533,627181107.2822533,627181107.2822533,0,WINNETKA PARK DISTRICT,051100000,4262763,MISCELLANEOUS,PARK,1783640351,North,1,1,0,NA,0,Winnetka Park District_0_0,05,Other
Winnetka Park District,2008,629322374.9412476,627181107.2822533,587666270.4591217,-0.06300386979824724,WINNETKA PARK DISTRICT,051100000,4465713,MISCELLANEOUS,PARK,1874499626,North,1,0,0,NA,0,Winnetka Park District_0_0,05,Other
Winnetka Park District,2009,588919945.9956678,627181107.2822533,568852489.9582626,-0.09300123464615262,WINNETKA PARK DISTRICT,051100000,4511794,MISCELLANEOUS,PARK,1984719110,North,1,0,0,NA,0,Winnetka Park District_0_0,05,Other
Winnetka Park District,2010,515948506.06060606,515948506.06060606,515948506.06060606,0,WINNETKA PARK DISTRICT,051100000,4604068,MISCELLANEOUS,PARK,1702630070,North,1,1,0,NA,0,Winnetka Park District_0_0,05,Other
